232440;Caio Henrique Oliveira Silva;Caio Henrique Oliveira Silva;22;LB;Left;135;56;179;70;12;€34K;€11M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232440.png?v=22;
224656;Ola Aina;Ola Aina;23;RB CB;Right;302;30;184;82;34;€56K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224656.png?v=22;
231360;Jalil Elías;Jalil Elias;24;CM CDM;Right;69;126;175;69;27;€13K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p231360.png?v=22;
205633;Lucas Castro;Lucas Castro;31;CM CAM;Right;512;126;182;76;89;€14.5K;€4.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p205633.png?v=22;
208335;Lukas Kübler;Lukas Kubler;27;RB;Right;432;94;181;74;17;€15.5K;€2.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p208335.png?v=22;
222537;Zizo;Zizo;24;RW CAM;Right;0;60;174;67;10;€7.4K;€3.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p222537.png?v=22;
253012;Lautaro Morales;Lautaro Morales;20;GK;Right;149;126;187;76;1;€6.5K;€4.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p253012.png?v=22;
226376;Kaku;Kaku;25;CAM LM;Left;257;118;171;68;10;€21K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p226376.png?v=22;
216325;Angus Gunn;Angus Gunn;24;GK;Right;162;138;196;77;1;€12.5K;€2.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p216325.png?v=22;
225682;Mario Pineida;Mario Pineida;28;LB RB;Right;123;136;170;83;2;€16.5K;€1.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p225682.png?v=22;
192665;Andreas Luthe;Andreas Luthe;33;GK;Right;108;94;195;85;1;€20.5K;€1.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p192665.png?v=22;
232163;Youssoufou Niakaté;Youssoufou Niakate;27;ST;Left;445;97;178;79;18;€19.5K;€2.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232163.png?v=22;
242619;Cheick Doucouré;Cheick Doucoure;20;CM CDM CB;Right;247;64;180;73;28;€22K;€4.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p242619.png?v=22;
242641;Rayan Aït Nouri;Rayan Ait Nouri;19;LWB LB;Left;253;97;179;70;3;€25.5K;€7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p242641.png?v=22;
183287;Fabien Lemoine;Fabien Lemoine;33;CDM CM;Right;422;97;175;71;18;€19K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p183287.png?v=22;
230524;Formosandrinho;Formosandrinho;28;ST CF;Right;460;56;178;72;99;€17.5K;€6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230524.png?v=22;
179752;Óscar Cardozo;Oscar Cardozo;37;ST;Left;53;118;193;87;9;€20.5K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p179752.png?v=22;
183125;Troy Deeney;Troy Deeney;32;ST;Right;160;138;183;90;9;€18K;€3.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p183125.png?v=22;
246929;Gerson Rodrigues Gouveia;Gerson Rodrigues Gouveia;25;LM ST;Right;59;62;190;81;22;€13K;€2.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p246929.png?v=22;
244709;Marko Jevtovic;Marko Jevtovic;26;CDM CB CM;Right;400;54;194;82;8;€12K;€2.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p244709.png?v=22;
227550;Diego Viera;Diego Viera;29;CB;Right;53;118;186;83;5;€18K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p227550.png?v=22;
124388;Özgür Çek;Ozgur Cek;29;LB LM;Left;645;16;173;70;60;€13K;€1.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p124388.png?v=22;
238008;Jack Elliott;Jack Elliott;24;CB CDM;Right;532;138;196;82;3;€4.5K;€2.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p238008.png?v=22;
243533;Mahmoud Hamdy;Mahmoud Hamdy;25;CB RB;Right;0;60;185;72;5;€29.5K;€3.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p243533.png?v=22;
164376;Graziano Pellè;Graziano Pelle;34;ST;Right;228;70;194;90;9;€29K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p164376.png?v=22;
199667;Ramiro Funes Mori;Ramiro Funes Mori;29;CB;Left;82;126;186;79;6;€24.5K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p199667.png?v=22;
191043;Alex Sandro;Alex Sandro;29;LB LM;Left;1;56;180;80;12;€110K;€37M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p191043.png?v=22;
235634;Ghislain Konan;Ghislain Konan;24;LB;Left;317;35;176;71;3;€18.5K;€7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p235634.png?v=22;
215725;Xavier Quintillá Guasch;Xavier Quintilla Guasch;23;LB;Left;347;145;183;70;16;€8.1K;€4.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p215725.png?v=22;
220785;Antonio Čolak;Antonio Colak;26;ST;Right;238;3;188;81;9;€6.4K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p220785.png?v=22;
159175;Alaixys Romao;Alaixys Romao;36;CDM;Right;461;79;180;74;26;€5.4K;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p159175.png?v=22;
224019;Pedro Chirivella;Pedro Chirivella;23;CDM CM;Right;237;145;178;66;5;€14K;€3.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224019.png?v=22;
230393;Paolito Serra;Paolito Serra;28;CB;Right;110;56;191;88;4;€15.5K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230393.png?v=22;
153275;Jean-Louis Leca;Jean-Louis Leca;34;GK;Right;247;97;180;75;16;€26K;€950K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p153275.png?v=22;
235663;Guus Til;Guus Til;22;CM CAM;Right;432;155;186;78;14;€15K;€3.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p235663.png?v=22;
178416;Jeremain Lens;Jeremain Lens;32;RM LM;Right;512;155;178;75;77;€13.5K;€3.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p178416.png?v=22;
202089;Luis Mejía;Luis Mejia;29;GK;Left;600;134;190;80;12;€13K;€3.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p202089.png?v=22;
173857;Mariano Andújar;Mariano Andujar;36;GK;Right;98;126;194;86;21;€6.7K;€80K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p173857.png?v=22;
199737;Wilson Eduardo;Wilson Eduardo;30;RM LM ST;Right;205;41;179;77;20;€24K;€4.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p199737.png?v=22;
216199;Patrick Mainka;Patrick Mainka;25;CB;Right;308;94;194;86;6;€17K;€3.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p216199.png?v=22;
200875;Emmanuel Gigliotti;Emmanuel Gigliotti;33;ST;Right;184;126;187;81;20;€23K;€2.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200875.png?v=22;
230333;Jonas Damasto;Jonas Damasto;24;LB;Left;425;56;177;69;17;€10K;€3.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230333.png?v=22;
230209;Hugo Goiteira;Hugo Goiteira;28;CB;Right;415;56;190;88;30;€11K;€2.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230209.png?v=22;
194201;Pontus Jansson;Pontus Jansson;29;CB;Right;457;9;194;86;18;€35K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p194201.png?v=22;
200726;Benjamin Lecomte;Benjamin Lecomte;29;GK;Left;135;97;187;78;40;€45.5K;€16M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200726.png?v=22;
210489;Louis Schaub;Louis Schaub;25;CAM RM;Left;342;92;177;70;10;€12.5K;€4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p210489.png?v=22;
207715;Nicolas López;Nicolas Lopez;26;RM CAM ST;Left;183;50;178;75;11;€42.5K;€8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p207715.png?v=22;
232938;Takehiro Tomiyasu;Takehiro Tomiyasu;21;CB RB;Right;288;88;188;84;14;€19K;€12M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232938.png?v=22;
188485;Diego Polenta;Diego Polenta;28;CB LB;Left;48;50;185;87;15;€17.5K;€1.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p188485.png?v=22;
203888;Eric Botteghin;Eric Botteghin;32;CB;Right;55;56;193;89;33;€10.5K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p203888.png?v=22;
224348;Lucas Hoyos;Lucas Hoyos;31;GK;Right;195;126;183;76;12;€11.5K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224348.png?v=22;
223297;Carraça;Carraca;27;RB;Right;40;32;177;70;15;€9.9K;€2.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p223297.png?v=22;
225653;Gyrano Kerk;Gyrano Kerk;24;RW ST;Right;210;155;175;68;7;€14K;€6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p225653.png?v=22;
203872;Gabriel Hauche;Gabriel Hauche;33;LW LM RW;Right;301;126;168;71;27;€13.5K;€2.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p203872.png?v=22;
230466;Fábio Melitinho;Fabio Melitinho;24;CAM RM;Right;27;56;170;67;8;€14.5K;€2.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230466.png?v=22;
220925;Alessandro Schöpf;Alessandro Schopf;26;CM RM;Right;45;92;178;74;28;€17K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p220925.png?v=22;
177448;Gustav Svensson;Gustav Svensson;33;CDM CB CM;Right;476;9;184;77;13;€13K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p177448.png?v=22;
201144;Milan Badelj;Milan Badelj;31;CDM CM;Right;292;3;186;80;47;€16K;€5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p201144.png?v=22;
236556;Martin Hongla;Martin Hongla;22;CM CDM CB;Right;225;48;181;77;18;€15K;€6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p236556.png?v=22;
189324;Alex McCarthy;Alex McCarthy;30;GK;Right;220;138;193;79;1;€34K;€3.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p189324.png?v=22;
209984;Mikel Agu;Mikel Agu;27;CDM;Right;209;30;185;79;24;€6.5K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p209984.png?v=22;
215665;Filipe Ferreira;Filipe Ferreira;29;LB;Left;628;32;178;72;20;€5.9K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p215665.png?v=22;
224933;Kevin Lasagna;Kevin Lasagna;27;ST;Left;294;70;186;80;92;€25K;€4.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224933.png?v=22;
216072;Gaetano Letizia;Gaetano Letizia;30;RB LB;Right;286;70;173;63;3;€13.5K;€2.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p216072.png?v=22;
205288;Fernando;Fernando;30;GK;Right;267;145;185;85;13;€5.5K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p205288.png?v=22;
260801;Kiyan Prince;Kiyan Prince;29;ST CF;Right;396;138;188;86;30;€12.5K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260801.png?v=22;
234153;Carlos Soler Barragán;Carlos Soler Barragan;23;CM RM LM;Right;49;145;180;76;8;€34K;€27.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234153.png?v=22;
230202;Jailson Caeiro;Jailson Caeiro;28;RB RM;Right;415;56;177;75;4;€13K;€5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230202.png?v=22;
230665;Gustavo Affonso Sauerbeck;Gustavo Affonso Sauerbeck;27;RM RW CM;Left;469;56;181;77;8;€8.4K;€3.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230665.png?v=22;
182520;Martin Männel;Martin Mannel;32;GK;Right;572;94;183;80;1;€5.7K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p182520.png?v=22;
177273;Julio César Domínguez;Julio Cesar Dominguez;32;CB RB;Right;78;104;177;70;4;€40K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p177273.png?v=22;
238581;Ruben Vargas;Ruben Vargas;21;LM RM;Right;484;44;174;68;16;€18.5K;€12.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p238581.png?v=22;
182959;Aleš Hruška;Ales Hruska;34;GK;Right;191;21;193;88;16;€12K;€400K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p182959.png?v=22;
182168;Andrea Ranocchia;Andrea Ranocchia;32;CB;Right;10;70;195;81;13;€59K;€2.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p182168.png?v=22;
204738;Renato Ibarra;Renato Ibarra;29;RM RW;Right;114;136;175;76;8;€13.5K;€4.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p204738.png?v=22;
201073;Nicolas De Préville;Nicolas De Preville;29;CAM LM ST;Right;245;97;177;77;12;€27.5K;€4.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p201073.png?v=22;
252371;Jude Bellingham;Jude Bellingham;17;CM LM;Right;13;138;186;75;22;€6K;€17M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p252371.png?v=22;
207431;Insua;Insua;26;CB;Right;604;145;187;80;4;€13.5K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p207431.png?v=22;
214955;Emmanuel Mas;Emmanuel Mas;31;LB;Left;38;126;180;81;3;€16.5K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p214955.png?v=22;
230302;Josué da Feira;Josue da Feira;28;ST;Right;413;56;177;71;10;€10.5K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230302.png?v=22;
191076;Jóhann Berg Guðmundsson;Johann Berg Guðmundsson;29;RM LM;Left;344;120;179;77;7;€48K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p191076.png?v=22;
180706;Craig Cathcart;Craig Cathcart;31;CB;Right;160;12;190;83;15;€12.5K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p180706.png?v=22;
214302;Claudio Baeza;Claudio Baeza;26;CDM CM CB;Right;281;45;171;64;20;€14K;€2.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p214302.png?v=22;
232607;Fabricio Formiliano;Fabricio Formiliano;27;CB CDM;Right;2;50;185;85;2;€15.5K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232607.png?v=22;
241856;Manu Morlanes;Manu Morlanes;21;CDM CM;Right;267;145;178;75;5;€4.9K;€5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p241856.png?v=22;
186935;Claudemir;Claudemir;32;CDM CM;Right;311;56;185;79;6;€15K;€2.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p186935.png?v=22;
227633;Bart Ramselaar;Bart Ramselaar;24;LW CAM;Right;210;155;178;74;23;€11.5K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p227633.png?v=22;
234624;Bakaye Dibassy;Bakaye Dibassy;30;CB LB;Left;515;64;183;74;12;€5.2K;€1.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234624.png?v=22;
253245;Javier Báez;Javier Baez;30;CB RB;Right;53;118;180;83;24;€17K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p253245.png?v=22;
226747;Baldomero Perlaza;Baldomero Perlaza;28;CDM CM;Right;37;73;187;86;14;€18.5K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p226747.png?v=22;
235088;Luis Pérez;Luis Perez;25;RB;Right;269;145;173;68;2;€12.5K;€2.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p235088.png?v=22;
193091;Bram Nuytinck;Bram Nuytinck;30;CB;Left;456;155;190;82;17;€10K;€1.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p193091.png?v=22;
199982;Joachim Van Damme;Joachim Van Damme;28;CDM CM;Left;127;117;193;82;13;€9.4K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p199982.png?v=22;
189514;Harrison Afful;Harrison Afful;34;RB;Right;388;86;170;67;25;€5.2K;€700K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p189514.png?v=22;
209440;Romarinho;Romarinho;29;CAM CF LM;Right;103;56;174;69;90;€36K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p209440.png?v=22;
230246;Caio Chissano;Caio Chissano;32;LB LM;Left;680;56;173;74;17;€10.5K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230246.png?v=22;
202061;Jasmin Kurtic;Jasmin Kurtic;31;CM CAM;Right;228;152;186;88;14;€27K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p202061.png?v=22;
225508;Eric Bailly;Eric Bailly;26;CB;Right;7;35;186;77;3;€100K;€20.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p225508.png?v=22;
184472;Martin Olsson;Martin Olsson;32;LB CB;Left;596;9;178;80;15;€4K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p184472.png?v=22;
230084;Lukas Nmecha;Lukas Nmecha;21;ST;Right;154;94;185;80;7;€16K;€8.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230084.png?v=22;
238476;Dan-Axel Zagadou;Dan-Axel Zagadou;21;CB;Left;13;97;196;90;5;€34.5K;€26.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p238476.png?v=22;
206411;Denys Garmash;Denys Garmash;30;CAM CM;Right;59;93;186;72;19;€17K;€2.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p206411.png?v=22;
183871;Nicolai Müller;Nicolai Muller;32;CAM ST;Right;284;94;173;66;27;€6.8K;€1.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p183871.png?v=22;
202873;Kevin Müller;Kevin Muller;29;GK;Right;308;94;190;90;1;€15.5K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p202873.png?v=22;
200855;George Baldock;George Baldock;27;RWB;Right;353;138;175;67;2;€25K;€2.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200855.png?v=22;
188955;Gustavo Bou;Gustavo Bou;30;ST CAM;Right;423;126;178;80;7;€9.4K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p188955.png?v=22;
192955;Mateusz Klich;Mateusz Klich;30;CM;Right;74;83;183;82;43;€71K;€4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p192955.png?v=22;
241852;Moussa Diaby;Moussa Diaby;21;LW LM;Left;239;97;170;67;19;€60K;€52.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p241852.png?v=22;
192722;Romain Hamouma;Romain Hamouma;33;ST RM RW;Right;106;97;178;76;21;€33K;€4.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p192722.png?v=22;
219293;Michał Helik;Michał Helik;24;CB;Right;443;83;191;80;30;€9.5K;€3.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p219293.png?v=22;
188388;Ryad Boudebouz;Ryad Boudebouz;30;CAM RM;Left;106;85;177;74;7;€28.5K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p188388.png?v=22;
189127;Serdar Aziz;Serdar Aziz;29;CB;Right;33;16;183;86;4;€51K;€4.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p189127.png?v=22;
213404;Paweł Dawidowicz;Paweł Dawidowicz;25;CB;Right;294;83;189;80;27;€18.5K;€4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p213404.png?v=22;
234827;Jacob Rasmussen;Jacob Rasmussen;23;CB;Left;157;15;190;81;6;€12K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234827.png?v=22;
206506;Tristan Dingomé;Tristan Dingome;29;CM CAM;Left;649;97;174;71;5;€6.2K;€1.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p206506.png?v=22;
234913;Christian Fassnacht;Christian Fassnacht;26;RM LM CAM;Right;89;44;185;77;16;€21.5K;€6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234913.png?v=22;
205081;Diego Oliveira;Diego Oliveira;30;ST RW;Right;196;56;179;80;9;€9.4K;€2.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p205081.png?v=22;
231749;Miguelón;Miguelon;24;RB;Right;104;145;170;68;2;€5.5K;€3.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p231749.png?v=22;
199572;Ciprian Deac;Ciprian Deac;34;RW CAM CM;Left;176;46;177;74;10;€11K;€875K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p199572.png?v=22;
198129;Celso Ortíz;Celso Ortiz;31;CDM CM;Left;86;118;174;74;16;€38K;€7.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p198129.png?v=22;
229942;Axel Disasi;Axel Disasi;22;CB;Right;135;97;190;86;20;€36.5K;€14.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p229942.png?v=22;
189060;Aleksandar Dragovic;Aleksandar Dragovic;29;CB RB;Right;239;92;186;84;6;€46K;€4.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p189060.png?v=22;
213814;Federico Di Francesco;Federico Di Francesco;26;CF LW ST;Right;643;70;171;75;14;€20K;€6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p213814.png?v=22;
199602;John Guidetti;John Guidetti;28;ST;Right;475;9;185;80;10;€21.5K;€3.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p199602.png?v=22;
224263;Jonjoe Kenny;Jonjoe Kenny;23;RB RWB;Right;77;138;176;67;16;€36K;€6.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224263.png?v=22;
205943;Vlad Chiriches;Vlad Chiriches;30;CB;Right;490;46;184;75;21;€22.5K;€2.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p205943.png?v=22;
225293;Habib Diallo;Habib Diallo;25;ST RM;Right;260;116;186;79;28;€29K;€10.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p225293.png?v=22;
244349;Johan Vásquez;Johan Vasquez;21;CB LB;Left;96;104;185;73;5;€6K;€4.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p244349.png?v=22;
196934;Oguzhan Özyakup;Oguzhan Ozyakup;27;CM CDM CAM;Right;26;16;180;75;10;€53K;€6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p196934.png?v=22;
200332;Tomáš Koubek;Tomas Koubek;27;GK;Right;484;21;197;95;21;€12.5K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200332.png?v=22;
212625;David Kinsombi;David Kinsombi;24;CM CAM CDM;Right;70;94;183;74;6;€8.5K;€2.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p212625.png?v=22;
204883;Brice Samba;Brice Samba;26;GK;Left;150;11;186;79;30;€28K;€3.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p204883.png?v=22;
234935;João Carlos Fonseca Silva;Joao Carlos Fonseca Silva;30;LB;Left;575;32;180;77;31;€8.4K;€2.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234935.png?v=22;
234577;Diogo Meireles Costa;Diogo Meireles Costa;20;GK;Right;40;32;187;81;99;€4.6K;€4.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234577.png?v=22;
241673;Borna Barišić;Borna Barisic;27;LB;Left;79;3;186;80;31;€42K;€5.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p241673.png?v=22;
243851;Vincent Pule;Vincent Pule;28;RW LW CAM;Left;124;158;169;64;45;€15K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p243851.png?v=22;
188091;Fredrik Gulbrandsen;Fredrik Gulbrandsen;27;ST LM;Right;115;146;175;79;22;€23.5K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p188091.png?v=22;
208498;Munas Dabbur;Munas Dabbur;28;ST;Right;676;51;182;76;10;€38.5K;€11M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p208498.png?v=22;
216605;Carlos Akapo Martínez;Carlos Akapo Martinez;27;RB LB;Right;198;49;179;70;15;€16K;€1.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p216605.png?v=22;
236071;João Bardinho;Joao Bardinho;24;LB RB;Left;110;56;177;71;13;€12.5K;€2.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p236071.png?v=22;
242418;Tariq Lamptey;Tariq Lamptey;19;RWB RB;Right;164;138;163;58;2;€19.5K;€7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p242418.png?v=22;
237456;Lumor Agbenyenu;Lumor Agbenyenu;23;LB LWB;Left;76;86;175;70;89;€7.5K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p237456.png?v=22;
251692;Alexander Aguilmera;Alexander Aguilmera;34;CB;Left;0;136;194;83;27;€9.8K;€1.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251692.png?v=22;
196916;Marlon Pack;Marlon Pack;29;CDM CM;Right;199;138;188;74;21;€19.5K;€2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p196916.png?v=22;
183573;Norman Theuerkauf;Norman Theuerkauf;33;LB CDM CB;Left;308;94;183;80;30;€14K;€975K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p183573.png?v=22;
193532;Gary Medel;Gary Medel;32;CDM CB;Right;288;45;171;76;17;€24.5K;€2.8M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p193532.png?v=22;
190931;Ervin Zukanovic;Ervin Zukanovic;33;CB;Left;512;135;190;85;87;€10K;€1.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p190931.png?v=22;
207952;Semi Ajayi;Semi Ajayi;26;CB;Right;141;30;193;83;6;€52K;€3.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p207952.png?v=22;
193141;Iván Pillud;Ivan Pillud;34;RB;Right;58;126;178;82;4;€11K;€700K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p193141.png?v=22;
211592;Andrey Semenov;Andrey Semenov;31;CB;Right;0;33;190;86;24;€3.7K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p211592.png?v=22;
221367;Deni Milošević;Deni Milosevic;25;LM CAM CM;Right;400;135;182;73;11;€11K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p221367.png?v=22;
230255;Edvaldisco;Edvaldisco;28;CDM CM CAM;Left;680;56;183;71;24;€12K;€3.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230255.png?v=22;
240982;Júnior Moreno;Junior Moreno;26;CDM CM;Right;362;69;174;70;5;€5.2K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p240982.png?v=22;
